student_id,student_name,gender,grade_name,branch,arts_score,english_score,math_score,phys_ed_score,science_score,average_marks,gpa,attendance,exam_status
STU0855,Lucas,Male,Grade 2,Arts,54.25,63.87,74.07,73.12,58.81,64.82,3,100.0,Pass
STU0856,Emma,Female,Grade 1,Science,57.88,59.6,47.6,66.61,83.97,63.13,3,93.37,Pass
STU0857,Liam,Male,Grade 5,Science,52.18,51.83,68.86,65.35,66.63,60.97,3,84.07,Pass
STU0858,Ava,Female,Grade 4,Math's,41.98,74.32,76.38,59.92,74.04,65.33,3,64.03,Pass
STU0859,Sophia,Female,Grade 5,English,63.14,77.93,49.15,65.35,87.86,68.69,3,90.65,Pass
STU0860,Noah,Female,Grade 5,Phys.Ed,76.64,66.12,34.52,72.73,58.67,61.74,3,72.88,Pass
STU0861,Jack,Female,Grade 4,Arts,81.55,53.34,51.78,78.45,63.56,65.73,3,82.86,Pass
STU0862,Liam,Female,Grade 2,Phys.Ed,59.17,35.61,31.69,54.26,45.83,45.31,2,76.67,Pass
STU0863,Shawn,Female,Grade 5,Arts,60.66,45.32,69.62,36.5,80.55,58.53,3,95.53,Pass
STU0864,Sophia,Male,Grade 2,Math's,41.44,75.7,81.29,70.71,80.28,69.88,3,95.01,Pass
STU0865,Mia,Male,Grade 1,English,66.77,81.34,70.99,45.18,54.07,63.67,3,83.62,Pass
STU0866,Mason,Female,Grade 4,English,69.08,62.62,54.03,72.28,61.89,63.98,3,93.71,Pass
STU0867,Robert,Female,Grade 1,Phys.Ed,40.38,59.82,65.61,58.5,66.17,58.1,3,93.88,Pass
STU0868,Olivia,Male,Grade 3,Math's,62.68,64.3,38.01,35.35,61.26,52.32,2,92.51,Pass
STU0869,Cal,Male,Grade 3,Math's,90.88,50.55,76.46,74.92,25.59,63.68,3,79.08,Pass
STU0870,Hudson,Male,Grade 3,Math's,42.66,61.54,60.31,56.01,53.64,54.83,2,86.03,Pass
STU0871,Mason,Male,Grade 5,Math's,52.56,56.11,36.72,62.01,45.71,50.62,2,74.58,Pass
STU0872,Cal,Female,Grade 5,Science,65.38,66.86,45.98,56.86,76.84,62.38,3,85.2,Pass
STU0873,Robert,Male,Grade 2,Arts,46.36,80.39,42.79,51.49,55.58,55.32,3,100.0,Pass
STU0874,Ethan,Male,Grade 3,Phys.Ed,30.91,68.16,58.51,74.63,68.74,60.19,3,94.67,Pass
STU0875,Ethan,Female,Grade 5,Math's,41.38,54.52,21.99,61.94,64.25,48.81,2,98.23,Pass
STU0876,Damon,Male,Grade 1,Arts,71.91,63.94,60.57,58.9,80.29,67.12,3,84.03,Pass
STU0877,Michal,Male,Grade 5,Arts,67.86,68.74,80.19,55.0,84.2,71.2,4,88.24,Pass
STU0878,Cal,Male,Grade 1,Math's,78.6,71.81,42.66,37.82,34.89,53.15,2,73.85,Fail
STU0879,Mason,Male,Grade 1,Arts,49.9,73.17,62.14,64.87,65.77,63.17,3,80.12,Fail
STU0880,Olivia,Female,Grade 3,Math's,65.47,86.68,51.58,53.21,75.71,66.53,3,88.95,Pass
STU0881,Robert,Female,Grade 2,Arts,59.27,69.94,55.09,68.02,67.5,63.96,3,98.66,Pass
STU0882,Olivia,Male,Grade 5,Science,37.74,70.85,48.66,52.19,39.86,49.86,2,80.28,Pass
STU0883,Ethan,Female,Grade 4,Science,65.96,58.18,68.41,54.47,54.93,60.39,3,71.84,Pass
STU0884,Robert,Female,Grade 4,Arts,70.33,69.93,50.84,27.46,63.62,56.43,3,90.3,Pass
STU0885,Michal,Male,Grade 5,Math's,59.36,88.05,78.18,42.95,82.27,70.16,4,89.46,Pass
STU0886,Mack,Female,Grade 4,Math's,54.94,81.7,88.8,79.34,75.11,75.98,4,81.98,Pass
STU0887,Mia,Female,Grade 5,Math's,62.81,47.43,70.03,68.59,73.92,64.56,3,91.57,Pass
STU0888,Cal,Male,Grade 5,Math's,57.89,69.49,71.67,39.56,62.7,60.26,3,70.83,Pass
STU0889,Hudson,Female,Grade 1,English,47.02,42.67,93.98,47.24,39.02,53.99,2,96.95,Pass
STU0890,Emma,Male,Grade 5,Phys.Ed,87.95,85.92,67.25,55.31,52.07,69.7,3,89.93,Pass
STU0891,Michal,Female,Grade 4,Phys.Ed,59.69,54.98,36.22,64.01,97.68,62.51,3,75.11,Pass
STU0892,Cal,Female,Grade 5,Phys.Ed,71.81,72.51,33.49,50.26,82.91,62.2,3,90.82,Pass
STU0893,Emma,Female,Grade 3,English,70.78,72.03,46.47,79.44,58.64,65.47,3,100.0,Not Attended
STU0894,Ethan,Female,Grade 5,Science,56.75,76.8,41.73,49.89,67.03,58.44,3,75.23,Pass
STU0895,Sophia,Male,Grade 4,Arts,62.23,60.89,66.0,62.77,61.57,62.69,3,78.99,Pass
STU0896,Ava,Female,Grade 5,Math's,75.13,64.86,59.73,36.29,49.5,57.1,3,90.75,Pass
STU0897,Zen,Female,Grade 4,English,67.91,71.89,39.49,62.28,88.23,65.96,3,89.99,Pass
STU0898,Shawn,Male,Grade 3,Math's,52.42,75.1,60.98,52.09,72.91,62.7,3,86.84,Pass
STU0899,Liam,Male,Grade 5,Arts,97.75,64.37,90.0,64.69,67.9,76.94,4,98.75,Pass
STU0900,Robert,Female,Grade 3,English,59.55,81.28,72.51,65.86,64.42,68.72,3,79.61,Pass
STU0901,Ethan,Female,Grade 2,Phys.Ed,63.5,72.98,67.8,66.11,45.21,63.12,3,74.63,Pass
STU0902,Cal,Female,Grade 2,Phys.Ed,45.9,64.71,49.25,63.51,86.53,61.98,3,77.18,Pass
STU0903,Ethan,Female,Grade 1,English,62.51,75.87,60.12,62.57,27.24,57.66,3,91.26,Pass
STU0904,Shawn,Female,Grade 5,English,72.85,62.36,53.91,75.57,62.76,65.49,3,86.08,Pass
STU0905,Sophia,Male,Grade 2,Arts,45.68,56.09,59.09,73.66,95.37,65.98,3,94.9,Pass
STU0906,Cal,Female,Grade 1,Phys.Ed,70.37,52.28,61.7,53.12,43.03,56.1,3,74.61,Fail
STU0907,Emma,Male,Grade 5,Science,57.45,72.81,62.73,69.33,56.04,63.68,3,94.18,Pass
STU0908,Mason,Female,Grade 5,Math's,41.53,53.0,74.57,63.77,64.63,59.5,3,86.45,Pass
STU0909,Olivia,Female,Grade 4,Science,78.18,49.81,68.37,71.02,65.62,66.6,3,86.61,Pass
STU0910,Emma,Male,Grade 3,Arts,72.15,65.47,64.21,74.98,73.01,69.96,3,82.65,Pass
STU0911,Damon,Female,Grade 3,English,69.87,77.37,61.71,82.08,53.23,68.85,3,97.4,Pass
STU0912,Damon,Female,Grade 1,Arts,52.41,57.36,68.06,64.9,43.77,57.3,3,87.52,Pass
STU0913,Cal,Male,Grade 3,Arts,35.31,58.54,46.21,60.05,52.81,50.58,2,89.93,Pass
STU0914,Damon,Female,Grade 5,Science,88.43,63.6,39.4,55.37,43.34,58.03,3,82.33,Not Attended
STU0915,Noah,Female,Grade 4,English,55.02,69.66,36.92,74.38,53.67,57.93,3,87.2,Fail
STU0916,Ava,Female,Grade 2,Phys.Ed,34.01,81.27,57.48,65.42,74.07,62.45,3,80.34,Pass
STU0917,Hudson,Male,Grade 2,Phys.Ed,55.66,66.66,41.01,64.71,69.61,59.53,3,86.77,Pass
STU0918,Emma,Female,Grade 2,Science,85.59,45.03,64.11,53.62,64.0,62.47,3,73.54,Pass
STU0919,Damon,Female,Grade 2,Phys.Ed,47.43,71.95,40.44,67.02,50.55,55.48,3,93.69,Pass
STU0920,Hudson,Male,Grade 3,Science,49.28,53.72,44.95,64.83,62.99,55.15,3,84.42,Pass
STU0921,Olivia,Male,Grade 2,Science,73.69,75.23,75.34,61.06,79.55,72.97,4,91.69,Pass
STU0922,Ava,Male,Grade 1,Science,62.43,81.85,24.3,48.1,79.06,59.15,3,93.7,Pass
STU0923,Mack,Female,Grade 5,Arts,45.66,90.76,71.92,61.46,90.37,72.03,4,92.25,Pass
STU0924,Lucas,Female,Grade 2,Math's,87.72,81.95,51.46,64.84,71.31,71.46,4,90.73,Pass
STU0925,Tyler,Male,Grade 5,Phys.Ed,49.21,71.44,43.8,58.47,71.32,58.85,3,92.49,Pass
STU0926,Cal,Male,Grade 2,Science,83.11,69.25,61.49,54.24,85.09,70.64,4,79.87,Pass
STU0927,Hudson,Male,Grade 5,Arts,51.51,60.5,64.81,74.02,63.02,62.77,3,78.61,Pass
STU0928,Zen,Male,Grade 5,Science,88.5,72.73,64.5,57.51,71.77,71.0,4,85.03,Pass
STU0929,Liam,Female,Grade 1,Arts,53.47,57.81,77.76,65.99,91.1,69.22,3,82.28,Not Attended
STU0930,Mack,Female,Grade 5,Science,54.9,40.2,43.3,62.22,60.1,52.14,2,88.99,Pass
STU0931,Mason,Female,Grade 4,Math's,57.24,67.94,75.24,54.14,83.36,67.59,3,71.37,Pass
STU0932,Liam,Female,Grade 2,Math's,68.87,94.18,59.53,78.59,49.55,70.14,4,80.04,Pass
STU0933,Zen,Male,Grade 2,Math's,82.0,61.96,41.62,50.74,73.72,62.01,3,100.0,Pass
STU0934,Ethan,Female,Grade 2,English,36.7,78.8,69.83,55.41,90.3,66.21,3,69.88,Pass
STU0935,Mason,Male,Grade 2,Math's,68.58,64.96,62.28,53.63,62.01,62.29,3,93.2,Pass
STU0936,Ava,Male,Grade 2,English,54.81,80.73,36.95,51.38,41.59,53.09,2,85.61,Pass
STU0937,Lucas,Female,Grade 5,Science,69.58,91.08,52.04,71.13,34.41,63.65,3,100.0,Pass
STU0938,Ethan,Female,Grade 1,Phys.Ed,55.35,48.66,81.53,71.06,74.3,66.18,3,83.33,Pass
STU0939,Ava,Female,Grade 2,Arts,35.2,73.65,89.32,50.73,37.88,57.36,3,87.64,Pass
STU0940,Lucas,Male,Grade 5,Phys.Ed,79.27,70.63,74.58,70.8,78.84,74.82,4,84.36,Pass
STU0941,Liam,Female,Grade 4,Math's,64.23,72.59,66.53,70.32,66.16,67.97,3,66.2,Pass
STU0942,Ethan,Male,Grade 2,English,63.03,81.93,61.95,59.98,65.29,66.44,3,80.9,Pass
STU0943,Tyler,Male,Grade 1,Phys.Ed,60.44,49.47,88.66,53.95,39.91,58.49,3,89.11,Fail
STU0944,Robert,Male,Grade 5,Science,48.84,85.82,34.67,40.53,68.94,55.76,3,76.95,Pass
STU0945,Damon,Female,Grade 4,Science,49.46,62.19,44.72,49.9,44.01,50.06,2,89.15,Pass
STU0946,Robert,Female,Grade 4,Science,58.51,76.18,58.77,59.14,24.18,55.36,3,90.58,Pass
STU0947,Sophia,Male,Grade 1,Math's,45.95,44.43,86.5,70.55,75.99,64.68,3,82.27,Pass
STU0948,Hudson,Male,Grade 5,Arts,58.77,90.05,63.34,43.48,64.6,64.05,3,88.14,Pass
STU0949,Lucas,Male,Grade 5,Phys.Ed,60.0,60.24,91.76,46.77,18.78,55.51,3,96.95,Pass
STU0950,Tyler,Male,Grade 3,Phys.Ed,86.43,68.59,88.81,56.26,54.51,70.92,4,74.28,Pass
STU0951,Emma,Female,Grade 4,Arts,45.24,35.7,67.47,67.35,47.21,52.6,2,74.5,Pass
STU0952,Robert,Male,Grade 2,English,74.09,48.86,82.0,54.06,46.57,61.11,3,86.8,Pass
STU0953,Lucas,Female,Grade 5,Arts,62.95,62.14,39.15,39.21,54.77,51.64,2,91.18,Fail
STU0954,Ethan,Male,Grade 5,Phys.Ed,49.76,49.85,68.94,68.62,69.4,61.31,3,67.89,Pass
STU0955,Lucas,Female,Grade 4,English,69.31,76.74,62.6,64.97,64.36,67.59,3,89.48,Pass
STU0956,Noah,Male,Grade 2,Math's,69.89,49.45,24.62,74.88,44.87,52.74,2,77.98,Pass
STU0957,Cal,Female,Grade 4,Phys.Ed,53.97,63.46,38.77,66.57,88.65,62.28,3,87.7,Pass
STU0958,Mia,Female,Grade 2,Science,70.32,75.49,31.12,56.07,54.78,57.55,3,90.68,Pass
STU0959,Noah,Male,Grade 3,Math's,59.74,56.72,63.74,62.59,37.35,56.03,3,69.48,Pass
STU0960,Lucas,Female,Grade 2,English,77.12,47.95,63.85,75.7,62.35,65.39,3,80.07,Pass
STU0961,Ethan,Female,Grade 2,Math's,100.0,66.84,83.23,46.59,51.39,69.61,3,75.36,Not Attended
STU0962,Ava,Female,Grade 4,Math's,70.27,70.24,54.81,69.11,76.23,68.13,3,81.94,Pass
STU0963,Lucas,Female,Grade 2,Phys.Ed,43.85,54.99,36.03,66.13,80.62,56.33,3,72.63,Fail
STU0964,Mack,Male,Grade 5,Phys.Ed,44.15,76.77,56.65,73.84,70.19,64.32,3,77.48,Fail
STU0965,Hudson,Female,Grade 2,Phys.Ed,50.93,38.69,72.54,80.75,71.93,62.97,3,68.9,Pass
STU0966,Sophia,Female,Grade 2,Arts,67.67,54.14,54.0,43.96,66.55,57.26,3,72.94,Pass
STU0967,Ava,Female,Grade 2,Arts,68.56,55.49,3.45,70.53,70.9,53.79,2,94.82,Pass
STU0968,Liam,Female,Grade 4,English,47.12,71.36,50.2,69.95,71.0,61.93,3,85.78,Pass
STU0969,Ethan,Female,Grade 2,Math's,84.79,73.91,92.65,62.0,62.51,75.17,4,95.4,Pass
STU0970,Olivia,Female,Grade 5,Science,57.51,80.19,83.28,66.06,65.19,70.44,4,85.84,Pass
STU0971,Damon,Female,Grade 1,Math's,41.97,56.63,49.87,80.25,74.78,60.7,3,78.9,Pass
STU0972,Olivia,Female,Grade 3,Math's,38.92,63.39,54.0,44.88,72.37,54.71,2,95.4,Pass
STU0973,Jack,Female,Grade 2,Arts,60.05,65.65,68.52,48.71,83.69,65.33,3,88.03,Pass
STU0974,Mia,Female,Grade 5,Phys.Ed,77.08,64.11,58.75,66.19,69.11,67.05,3,92.19,Pass
STU0975,Cal,Male,Grade 5,English,58.79,52.32,29.39,52.18,59.89,50.51,2,89.33,Pass
STU0976,Tyler,Male,Grade 5,Arts,62.71,75.73,52.14,73.86,67.72,66.43,3,78.56,Pass
STU0977,Zen,Female,Grade 2,Phys.Ed,57.47,69.53,61.92,65.39,60.07,62.88,3,91.68,Pass
STU0978,Zen,Female,Grade 2,Math's,74.64,94.96,47.88,81.1,53.66,70.45,4,95.28,Pass
STU0979,Damon,Female,Grade 2,Arts,64.55,65.51,56.93,50.28,72.51,61.95,3,81.74,Pass
STU0980,Mason,Male,Grade 1,Arts,39.26,55.65,63.58,66.61,75.76,60.17,3,73.55,Pass
STU0981,Emma,Female,Grade 5,Phys.Ed,48.55,74.03,86.85,69.7,77.77,71.38,4,79.83,Pass
STU0982,Mia,Female,Grade 1,Phys.Ed,36.54,51.24,85.69,54.5,74.36,60.47,3,83.77,Pass
STU0983,Ethan,Male,Grade 5,English,66.16,64.73,41.92,60.68,92.87,65.27,3,80.86,Not Attended
STU0984,Mason,Female,Grade 4,English,43.06,48.79,61.93,55.0,57.54,53.26,2,92.18,Pass
STU0985,Tyler,Male,Grade 5,Science,73.38,72.27,87.58,66.05,92.57,78.37,4,88.32,Not Attended
STU0986,Mason,Female,Grade 5,English,44.01,56.87,83.77,44.96,89.31,63.78,3,86.53,Pass
STU0987,Michal,Male,Grade 5,Phys.Ed,29.12,46.09,72.27,61.17,72.69,56.27,3,84.52,Pass
STU0988,Mack,Male,Grade 5,Arts,78.44,68.76,57.58,62.38,58.59,65.15,3,92.94,Pass
STU0989,Robert,Female,Grade 1,English,61.98,63.52,64.48,56.31,56.14,60.48,3,70.36,Pass
STU0990,Mack,Female,Grade 5,Math's,35.6,75.11,86.57,12.35,62.43,54.41,2,83.07,Pass
STU0991,Ethan,Male,Grade 2,Science,72.07,80.95,76.9,60.23,42.94,66.62,3,76.01,Pass
STU0992,Michal,Male,Grade 4,Arts,46.28,78.15,53.41,59.21,73.07,62.02,3,86.62,Pass
STU0993,Lucas,Female,Grade 1,Science,64.96,68.63,68.15,67.02,43.4,62.43,3,79.22,Fail
STU0994,Ethan,Female,Grade 1,Arts,58.22,64.17,21.5,58.64,74.57,55.42,3,82.9,Fail
STU0995,Emma,Female,Grade 2,Science,68.55,77.22,70.94,66.82,64.79,69.67,3,82.95,Pass
STU0996,Emma,Female,Grade 2,English,58.53,65.35,51.04,74.35,51.13,60.08,3,85.12,Pass
STU0997,Michal,Male,Grade 4,Arts,73.58,59.93,71.21,68.83,78.49,70.41,4,68.91,Pass
STU0998,Lucas,Male,Grade 1,Arts,66.86,73.03,38.2,57.28,66.17,60.31,3,76.27,Pass
STU0999,Shawn,Female,Grade 2,Arts,49.28,79.55,56.81,62.74,57.08,61.09,3,85.89,Pass
STU1000,Zen,Female,Grade 2,English,39.12,100.0,60.66,64.75,42.82,61.47,3,93.72,Pass
STU1001,Michal,Female,Grade 1,Arts,77.88,70.12,66.35,52.45,41.7,61.7,3,80.7,Pass
STU1002,Shawn,Female,Grade 4,Science,51.04,60.91,59.64,74.48,91.14,67.44,3,98.62,Pass
STU1003,Damon,Male,Grade 1,English,23.08,64.7,70.43,64.42,53.02,55.13,3,90.76,Pass
STU1004,Sophia,Female,Grade 3,Phys.Ed,34.83,57.84,61.57,48.91,69.9,54.61,2,89.21,Pass
STU1005,Mack,Male,Grade 4,English,52.76,62.53,60.48,69.22,68.53,62.7,3,91.3,Pass
STU1006,Tyler,Male,Grade 5,Math's,50.6,56.06,62.34,48.24,69.74,57.4,3,90.77,Pass
STU1007,Cal,Male,Grade 5,Phys.Ed,54.08,69.87,76.45,71.64,44.26,63.26,3,89.51,Pass
STU1008,Liam,Male,Grade 5,Math's,60.12,47.28,54.03,66.38,45.33,54.63,2,83.44,Pass
STU1009,Liam,Female,Grade 3,Science,55.27,60.31,61.74,41.62,39.87,51.76,2,86.9,Pass
STU1010,Michal,Male,Grade 5,Math's,83.16,61.66,49.66,71.46,71.15,67.42,3,82.5,Pass
STU1011,Mack,Male,Grade 3,English,69.46,75.85,65.97,72.0,55.3,67.72,3,89.54,Pass
STU1012,Damon,Female,Grade 3,Arts,71.14,61.35,65.85,66.76,46.88,62.4,3,85.35,Pass
STU1013,Emma,Female,Grade 2,Arts,56.07,70.33,85.63,77.97,62.53,70.51,4,85.11,Pass
STU1014,Hudson,Female,Grade 5,Phys.Ed,51.8,60.07,66.53,52.73,62.81,58.79,3,82.36,Pass
STU1015,Cal,Male,Grade 5,Phys.Ed,69.98,41.08,89.57,49.48,29.13,55.85,3,83.92,Pass
STU1016,Tyler,Female,Grade 5,Phys.Ed,70.46,79.08,66.13,85.92,59.76,72.27,4,77.32,Fail
STU1017,Lucas,Female,Grade 5,Science,59.15,53.59,67.94,69.51,67.34,63.51,3,91.2,Pass
STU1018,Zen,Female,Grade 4,English,75.37,81.7,42.85,54.57,67.55,64.41,3,80.19,Pass
STU1019,Ava,Female,Grade 5,English,71.35,91.28,38.44,55.88,56.77,62.74,3,94.85,Pass
STU1020,Ava,Female,Grade 1,Math's,70.38,60.34,37.96,50.29,90.74,61.94,3,87.07,Not Attended
STU1021,Emma,Female,Grade 1,Science,66.38,69.92,65.26,62.38,76.9,68.17,3,84.18,Not Attended
STU1022,Zen,Male,Grade 2,Phys.Ed,63.89,68.4,19.62,77.09,47.17,55.23,3,100.0,Pass
STU1023,Ethan,Female,Grade 5,Arts,46.03,71.34,57.09,74.36,61.96,62.16,3,90.74,Pass
STU1024,Hudson,Male,Grade 4,Science,68.97,65.01,48.72,80.09,77.35,68.03,3,87.93,Pass
STU1025,Noah,Male,Grade 1,English,59.4,71.82,48.74,63.76,75.44,63.83,3,78.14,Pass
STU1026,Cal,Male,Grade 5,Phys.Ed,67.72,65.43,58.27,64.11,71.59,65.42,3,74.0,Pass
STU1027,Emma,Male,Grade 2,English,77.33,74.2,61.7,38.29,86.77,67.66,3,76.52,Pass
STU1028,Jack,Female,Grade 1,Phys.Ed,77.66,67.7,31.73,64.14,66.0,61.45,3,93.21,Pass
STU1029,Shawn,Female,Grade 3,Math's,87.8,61.03,56.2,51.14,55.02,62.24,3,77.9,Pass
STU1030,Mack,Female,Grade 5,Arts,23.77,69.61,34.91,55.16,63.75,49.44,2,81.58,Pass
STU1031,Tyler,Female,Grade 1,Math's,60.18,76.18,52.73,70.95,24.74,56.96,3,75.84,Pass
STU1032,Lucas,Male,Grade 3,Phys.Ed,75.53,83.47,94.33,53.14,64.3,74.15,4,80.47,Pass
STU1033,Ethan,Female,Grade 1,Science,38.03,60.62,73.16,77.05,51.6,60.09,3,92.86,Pass
STU1034,Lucas,Male,Grade 2,English,49.54,61.43,92.41,53.05,75.34,66.36,3,80.28,Pass
STU1035,Damon,Male,Grade 5,Phys.Ed,73.75,58.04,85.36,59.49,73.74,70.07,4,89.97,Pass
STU1036,Robert,Male,Grade 4,Math's,65.39,36.83,67.52,43.71,41.16,50.92,2,86.93,Pass
STU1037,Michal,Male,Grade 2,Arts,57.24,54.75,70.28,77.69,70.52,66.1,3,84.83,Pass
STU1038,Jack,Male,Grade 4,English,75.27,81.41,73.74,59.34,52.34,68.42,3,75.38,Pass
STU1039,Mia,Female,Grade 5,English,84.0,46.27,32.41,64.23,81.39,61.66,3,71.41,Pass
STU1040,Zen,Female,Grade 4,English,75.15,61.64,82.54,74.64,64.65,71.72,4,80.39,Pass
STU1041,Hudson,Male,Grade 2,Math's,43.56,94.54,79.75,66.71,53.43,67.6,3,77.88,Pass
STU1042,Sophia,Female,Grade 5,Science,54.47,54.52,38.98,74.64,56.9,55.9,3,86.41,Pass
STU1043,Hudson,Male,Grade 1,Science,73.01,79.01,73.16,43.99,81.11,70.06,4,84.54,Pass
STU1044,Ava,Female,Grade 1,English,57.53,56.31,58.77,44.12,61.78,55.7,3,95.98,Pass
STU1045,Liam,Female,Grade 4,Arts,65.97,66.89,56.1,57.49,71.03,63.49,3,83.77,Pass
STU1046,Robert,Male,Grade 2,Phys.Ed,78.85,75.48,63.47,79.22,69.72,73.35,4,94.44,Pass
STU1047,Ava,Female,Grade 4,Phys.Ed,56.32,44.37,53.42,80.71,72.47,61.46,3,93.29,Pass
STU1048,Cal,Male,Grade 5,Math's,68.6,82.48,62.87,66.82,74.28,71.01,4,77.0,Pass
STU1049,Mack,Female,Grade 5,English,52.12,82.04,75.68,57.76,90.29,71.58,4,73.52,Fail
STU1050,Damon,Male,Grade 5,Arts,19.88,63.79,39.76,47.78,58.64,45.97,2,69.39,Not Attended
STU1051,Mason,Female,Grade 5,Phys.Ed,63.86,67.46,53.73,72.96,58.26,63.25,3,83.82,Pass
STU1052,Damon,Male,Grade 5,English,68.82,65.07,64.66,48.21,72.52,63.86,3,79.09,Pass
STU1053,Ethan,Female,Grade 2,Arts,60.18,70.93,86.3,61.03,69.81,69.65,3,76.54,Pass
STU1054,Lucas,Male,Grade 5,Math's,64.9,58.19,57.44,63.54,72.49,63.31,3,84.49,Pass
STU1055,Shawn,Male,Grade 3,English,60.23,49.8,47.72,74.83,55.25,57.57,3,85.15,Pass
STU1056,Mia,Female,Grade 5,Arts,84.11,59.82,61.62,68.16,78.3,70.4,4,95.84,Pass
STU1057,Shawn,Female,Grade 1,English,40.63,63.03,54.56,80.05,69.4,61.53,3,85.33,Pass
STU1058,Olivia,Male,Grade 5,Science,85.36,73.86,95.57,88.56,40.53,76.78,4,91.88,Pass
STU1059,Mia,Female,Grade 2,English,57.97,70.99,85.69,65.46,65.71,69.16,3,83.62,Pass
STU1060,Robert,Male,Grade 3,Phys.Ed,38.88,74.68,31.4,65.79,62.64,54.68,2,88.9,Pass
STU1061,Ethan,Female,Grade 2,English,62.49,50.7,66.42,48.25,67.09,58.99,3,74.79,Pass
STU1062,Zen,Male,Grade 3,Phys.Ed,66.43,71.53,45.48,55.49,60.18,59.82,3,71.73,Pass
STU1063,Tyler,Male,Grade 2,Science,70.4,82.24,53.76,78.24,35.48,64.02,3,92.62,Pass
STU1064,Olivia,Female,Grade 3,Math's,68.06,61.31,69.03,84.25,41.16,64.76,3,68.37,Pass
STU1065,Hudson,Male,Grade 5,English,49.58,75.6,48.49,59.12,73.99,61.36,3,78.87,Pass
STU1066,Mason,Female,Grade 2,Phys.Ed,85.34,69.45,67.15,66.28,43.76,66.4,3,95.99,Not Attended
STU1067,Mia,Male,Grade 5,Science,59.4,55.48,34.61,51.72,47.75,49.79,2,72.91,Not Attended
STU1068,Noah,Female,Grade 5,Phys.Ed,57.34,76.73,77.14,59.98,69.53,68.14,3,82.21,Pass
STU1069,Mia,Female,Grade 2,Phys.Ed,60.15,70.69,24.0,77.25,43.01,55.02,3,80.62,Pass
STU1070,Sophia,Male,Grade 1,Science,59.95,55.1,52.02,57.76,88.81,62.73,3,91.57,Pass
STU1071,Mason,Male,Grade 3,Arts,46.78,66.93,79.95,83.1,51.88,65.73,3,91.69,Pass
STU1072,Robert,Male,Grade 3,Arts,58.53,77.39,73.03,71.79,64.93,69.13,3,78.78,Pass
STU1073,Liam,Female,Grade 1,Math's,43.25,66.19,45.91,57.94,49.01,52.46,2,85.24,Pass
STU1074,Noah,Male,Grade 3,Phys.Ed,83.46,80.62,96.61,65.94,62.01,77.73,4,71.32,Pass
STU1075,Ethan,Female,Grade 3,Phys.Ed,55.12,95.79,25.86,75.99,58.34,62.22,3,76.4,Pass
STU1076,Liam,Male,Grade 5,Phys.Ed,57.52,61.54,64.96,55.46,83.79,64.65,3,84.7,Pass
STU1077,Cal,Female,Grade 5,English,87.21,72.87,44.4,58.93,62.58,65.2,3,79.41,Pass
STU1078,Zen,Female,Grade 2,English,88.63,70.31,72.63,50.19,57.23,67.8,3,94.18,Pass
STU1079,Damon,Female,Grade 5,Science,53.46,69.54,70.68,55.88,51.61,60.23,3,85.1,Pass
STU1080,Jack,Female,Grade 2,Math's,37.22,66.48,88.11,52.55,60.17,60.91,3,92.2,Pass
STU1081,Mason,Female,Grade 5,Arts,61.12,48.7,68.84,44.88,29.96,50.7,2,92.06,Pass
STU1082,Shawn,Female,Grade 5,Science,54.73,57.85,56.97,48.39,58.03,55.19,3,87.89,Pass
STU1083,Ava,Male,Grade 3,Math's,89.12,73.75,54.01,54.89,58.03,65.96,3,75.85,Pass
STU1084,Lucas,Male,Grade 1,English,74.35,79.24,69.08,54.5,31.37,61.71,3,80.04,Pass
STU1085,Ava,Male,Grade 5,Science,63.85,62.97,55.33,62.49,49.75,58.88,3,84.96,Fail
STU1086,Noah,Male,Grade 5,Math's,53.35,70.99,47.68,47.75,54.83,54.92,2,73.4,Pass
STU1087,Shawn,Male,Grade 2,Phys.Ed,86.31,72.8,87.44,65.41,74.62,77.32,4,66.93,Pass
STU1088,Hudson,Female,Grade 2,Phys.Ed,57.64,64.9,56.31,58.27,65.53,60.53,3,80.4,Pass
STU1089,Mason,Female,Grade 5,English,48.66,59.77,37.81,83.25,85.01,62.9,3,88.76,Pass
STU1090,Olivia,Female,Grade 5,Arts,67.34,60.77,92.03,77.36,54.83,70.47,4,92.34,Pass
STU1091,Ethan,Female,Grade 5,Science,61.27,63.05,79.98,74.07,91.5,73.97,4,78.79,Pass
STU1092,Sophia,Male,Grade 2,Science,40.96,65.44,44.83,72.26,38.99,52.5,2,72.65,Pass
STU1093,Jack,Female,Grade 3,Science,52.96,72.55,75.91,63.48,61.91,65.36,3,76.13,Pass
STU1094,Sophia,Female,Grade 1,Phys.Ed,63.87,63.62,58.53,67.18,44.16,59.47,3,84.34,Pass
STU1095,Liam,Female,Grade 4,Arts,67.73,59.59,44.64,63.57,44.61,56.03,3,99.15,Pass
STU1096,Tyler,Female,Grade 3,Math's,84.25,28.39,67.41,57.72,72.34,62.02,3,84.44,Pass
STU1097,Ethan,Female,Grade 4,Arts,70.9,80.74,53.67,50.73,75.42,66.29,3,68.77,Pass
STU1098,Liam,Male,Grade 5,Science,62.38,74.05,69.58,31.38,52.43,57.96,3,93.22,Pass
STU1099,Tyler,Male,Grade 5,Math's,57.55,78.31,96.0,48.35,71.89,70.42,4,99.89,Pass
