student_id,student_name,gender,school_type,grade_name,branch,parent_education,commute_time,prior_gpa,attendance_pct,quiz_avg,assignment_avg,midterm_score,study_hours_per_week,on_time_submission_pct,lms_logins_per_week,forum_posts,engagement_score,arts_score,english_score,math_score,phys_ed_score,science_score,average_marks,final_score,gpa,grade_band,exam_status,at_risk
STU0644,Anaya,Male,Government,Grade 5,Arts,High School,46.03,9.59,54.91,65.84,100.0,59.46,6.25,84.92,1,2,3.35,47.95,42.34,66.32,75.54,47.95,63.17,87.51,3,A,Pass,1
STU0645,Vivaan,Male,Government,Grade 5,Arts,High School,85.21,7.41,83.31,77.57,79.12,61.2,6.62,88.55,5,1,4.65,66.54,66.18,53.54,89.13,62.6,69.48,90.31,3,A,Fail,0
STU0646,Mason,Female,Government,Grade 3,Math's,Graduate,20.63,7.56,87.91,60.36,100.0,76.13,5.03,46.42,4,4,4.41,69.12,66.72,47.35,59.87,66.03,68.2,100.0,3,A,Pass,0
STU0647,Jack,Female,Semi-Government,Grade 2,Phys.Ed,Graduate,11.18,6.76,60.28,44.59,48.3,23.54,12.44,60.95,6,0,7.08,81.56,49.65,49.53,36.93,92.17,53.28,74.33,2,B,Pass,1
STU0648,Ethan,Male,Government,Grade 3,Phys.Ed,Post Graduate,41.12,7.24,54.98,50.74,79.43,93.4,8.17,50.11,3,2,4.82,50.81,75.4,64.75,44.61,58.22,64.67,78.76,3,B,Fail,1
STU0649,Aarav,Female,Private,Grade 5,Math's,High School,47.18,7.42,62.21,42.25,33.66,66.58,11.06,84.62,2,0,5.12,49.52,32.07,66.16,73.99,38.24,50.31,82.35,2,B,Pass,1
STU0650,Shawn,Male,Government,Grade 2,English,High School,50.93,4.84,82.68,47.51,68.86,58.65,1.28,67.83,5,2,2.76,53.61,63.48,68.87,57.35,45.05,57.92,67.13,3,C,Pass,1
STU0651,Robert,Male,Government,Grade 3,Arts,High School,67.7,9.16,94.91,48.41,44.0,56.84,10.61,54.24,5,0,5.99,85.46,75.39,58.21,66.79,64.15,62.41,82.44,3,B,Pass,0
STU0652,Damon,Male,Private,Grade 3,English,High School,88.15,4.85,80.13,46.79,49.97,69.21,1.84,31.03,6,2,3.34,61.9,76.3,68.77,42.9,41.27,57.14,59.41,3,C,Pass,1
STU0653,Robert,Male,Government,Grade 1,Science,High School,30.57,5.67,74.85,88.02,72.21,40.32,17.01,67.89,4,0,8.2,83.45,68.81,83.24,83.82,44.88,70.59,93.19,4,A,Pass,1
STU0654,Mason,Female,Private,Grade 1,Phys.Ed,High School,85.94,9.47,75.57,58.95,53.29,21.85,0.0,45.78,4,2,1.9,52.92,72.89,57.35,78.01,71.84,58.39,74.78,3,B,Pass,1
STU0655,Noah,Female,Semi-Government,Grade 4,English,High School,45.04,5.15,97.41,64.97,59.19,29.2,11.61,88.02,3,3,6.44,65.74,78.92,43.96,79.73,77.0,62.34,77.29,3,B,Pass,1
STU0656,Kabir,Male,Government,Grade 3,Science,Post Graduate,88.75,6.23,58.36,56.81,65.82,55.83,4.94,69.97,5,1,3.98,58.39,63.23,55.15,57.29,70.07,60.32,71.46,3,B,Fail,1
STU0657,Riya,Female,Private,Grade 5,Arts,High School,24.98,7.15,54.51,46.75,66.64,42.8,0.09,46.65,8,4,3.84,73.94,67.76,45.97,55.23,81.48,60.07,65.44,3,C,Pass,1
STU0658,Riya,Female,Government,Grade 5,Math's,High School,17.24,6.39,64.36,25.87,75.79,71.4,6.22,39.02,2,3,3.94,83.61,30.75,36.67,63.11,67.97,56.9,84.81,3,B,Pass,1
STU0659,Kabir,Female,Government,Grade 3,Phys.Ed,Graduate,14.01,7.13,66.79,88.38,73.58,60.74,7.58,56.83,6,4,6.13,61.05,53.88,47.05,76.58,70.55,66.47,97.13,3,A,Pass,0
STU0660,Aarav,Male,Government,Grade 1,Science,Graduate,61.93,9.18,65.74,76.09,83.52,58.14,1.55,49.72,4,4,3.02,70.92,99.9,65.62,39.65,57.79,68.95,100.0,3,A,Pass,1
STU0661,Robert,Male,Private,Grade 3,English,High School,4.83,6.18,100.0,53.88,30.06,100.0,6.91,81.71,7,3,5.96,56.42,75.67,63.17,42.92,51.24,59.17,78.44,3,B,Pass,0
STU0662,Mia,Male,Semi-Government,Grade 3,Arts,Post Graduate,52.62,7.62,70.07,83.55,50.63,61.13,7.76,49.65,5,1,5.1,50.6,84.87,79.08,47.55,39.61,62.13,79.47,3,B,Pass,0
STU0663,Meera,Male,Semi-Government,Grade 5,Arts,High School,28.0,6.09,85.56,61.71,60.37,72.32,6.29,88.81,5,1,4.52,31.6,71.87,70.03,60.08,49.55,59.69,79.95,3,B,Pass,0
STU0664,Sara,Female,Government,Grade 3,Arts,High School,57.41,7.77,49.24,96.33,84.57,51.81,2.84,92.65,6,1,3.49,69.98,83.02,68.78,61.25,67.96,72.96,88.71,4,A,Pass,1
STU0665,Olivia,Male,Semi-Government,Grade 5,Arts,High School,39.66,6.18,81.01,57.11,96.82,59.78,15.36,74.45,2,2,7.34,67.92,58.63,63.36,76.38,61.6,67.7,100.0,3,A,Pass,0
STU0666,Jack,Female,Private,Grade 3,English,High School,11.21,5.69,86.98,15.2,38.02,55.64,12.21,71.42,2,1,5.83,79.74,60.86,76.66,43.47,50.93,52.57,70.04,2,B,Fail,1
STU0667,Robert,Female,Private,Grade 2,Phys.Ed,Graduate,13.84,8.05,64.96,52.29,52.92,71.66,8.66,96.68,5,2,5.71,66.42,53.13,77.2,64.71,35.55,59.23,100.0,3,A,Not Attended,0
STU0668,Sophia,Male,Government,Grade 5,Phys.Ed,High School,52.48,8.56,45.25,96.99,83.56,28.33,1.66,42.37,1,0,1.01,73.22,48.8,58.22,52.77,70.57,64.06,76.98,3,B,Pass,1
STU0669,Tyler,Male,Semi-Government,Grade 3,Science,Post Graduate,24.41,6.7,60.52,65.6,56.97,70.81,11.71,82.25,7,2,7.63,48.82,75.74,37.46,64.84,75.87,62.01,73.27,3,B,Pass,0
STU0670,Mack,Male,Private,Grade 2,Math's,Graduate,15.05,3.82,70.25,29.49,51.58,49.15,1.38,36.07,4,2,2.45,56.25,60.07,6.33,67.08,61.29,47.65,53.04,2,D,Pass,1
STU0671,Anaya,Male,Private,Grade 1,Phys.Ed,High School,71.38,6.79,47.71,95.59,74.01,44.61,7.63,29.73,6,2,5.65,63.28,63.35,29.64,51.78,66.92,61.15,75.75,3,B,Pass,1
STU0672,Lucas,Female,Government,Grade 4,Math's,High School,47.36,5.37,86.48,74.52,67.26,54.59,5.42,50.23,3,1,3.47,60.54,58.75,69.04,65.18,63.91,64.22,66.35,3,C,Pass,0
STU0673,Sara,Female,Semi-Government,Grade 3,Math's,High School,52.09,6.42,80.95,30.46,100.0,74.56,3.6,40.31,3,0,2.49,68.5,70.23,57.47,76.85,37.34,64.43,78.68,3,B,Pass,1
STU0674,Shawn,Male,Private,Grade 3,Math's,Graduate,39.61,7.48,71.97,51.67,56.98,60.39,1.73,57.65,4,3,2.84,53.96,69.62,57.67,99.59,70.81,65.09,66.54,3,C,Pass,1
STU0675,Isha,Female,Government,Grade 4,Math's,Graduate,37.27,7.74,61.7,85.85,72.92,73.33,8.76,86.44,0,1,3.75,54.84,52.35,70.9,91.76,81.05,72.87,84.47,4,B,Pass,0
STU0676,Tyler,Male,Government,Grade 1,Arts,High School,82.55,6.35,73.19,54.29,68.05,62.7,11.21,100.0,4,0,5.88,46.09,46.55,68.95,61.39,63.44,58.93,87.96,3,A,Fail,0
STU0677,Aarav,Female,Government,Grade 5,Science,High School,63.27,8.43,89.57,32.56,66.61,76.06,14.34,25.59,8,1,8.79,52.95,87.4,25.42,68.87,42.32,56.52,80.47,3,B,Pass,1
STU0678,Cal,Female,Private,Grade 5,Phys.Ed,Graduate,31.65,5.86,61.38,81.2,59.62,67.99,5.05,100.0,3,4,4.07,58.37,66.52,44.46,60.38,47.86,60.8,79.13,3,B,Fail,0
STU0679,Mack,Male,Semi-Government,Grade 4,Arts,High School,61.68,7.21,83.76,94.67,68.22,59.41,2.37,76.46,6,1,3.3,83.65,68.98,58.71,43.82,45.24,65.34,89.04,3,A,Pass,1
STU0680,Mia,Male,Government,Grade 3,Phys.Ed,Graduate,69.46,6.43,88.71,32.11,43.76,65.16,0.0,51.43,2,3,1.45,57.27,79.25,66.39,68.08,68.52,60.07,57.88,3,C,Pass,1
STU0681,Ethan,Male,Private,Grade 5,Arts,Graduate,25.59,5.83,81.92,66.36,58.68,73.14,2.79,95.76,6,1,3.47,90.89,75.69,67.89,42.58,80.38,69.45,86.47,3,A,Pass,1
STU0682,Meera,Male,Government,Grade 5,English,High School,80.79,5.34,65.74,49.53,77.17,65.63,8.79,38.15,2,2,4.72,56.18,61.45,56.54,59.22,50.5,59.53,71.55,3,B,Pass,0
STU0683,Mia,Female,Government,Grade 3,Phys.Ed,Graduate,59.35,5.67,72.85,86.61,61.32,56.06,13.11,87.03,5,1,7.24,56.54,55.22,53.72,73.39,51.58,61.8,86.9,3,A,Pass,0
STU0684,Vivaan,Male,Government,Grade 2,Arts,High School,18.27,8.18,70.73,50.85,66.8,59.22,6.97,5.32,4,1,4.44,62.16,65.45,78.34,82.69,69.34,66.86,69.13,3,C,Pass,0
STU0685,Damon,Female,Private,Grade 5,Arts,Graduate,47.84,8.09,33.06,80.97,83.68,30.32,0.0,84.59,5,2,2.25,43.98,67.06,73.54,75.12,52.31,63.37,75.01,3,B,Not Attended,1
STU0686,Anaya,Male,Government,Grade 5,Math's,Graduate,17.75,9.23,45.92,90.38,87.37,32.14,7.86,81.26,4,1,4.79,43.17,95.35,100.0,55.61,33.83,67.23,100.0,3,A,Not Attended,1
STU0687,Meera,Female,Government,Grade 5,Phys.Ed,High School,62.65,5.4,92.75,25.25,71.37,60.78,10.88,42.98,4,2,6.25,73.92,45.68,26.84,58.87,42.55,50.66,71.29,2,B,Pass,1
STU0688,Sophia,Male,Private,Grade 5,Phys.Ed,High School,62.83,5.27,48.58,79.25,64.76,77.96,4.46,60.32,8,0,4.58,52.18,74.81,58.95,38.9,81.06,65.98,53.11,3,D,Fail,1
STU0689,Hudson,Male,Government,Grade 3,Science,Graduate,87.03,7.91,60.91,52.66,36.79,79.71,0.0,78.95,3,4,2.05,82.07,76.59,56.19,38.61,63.33,60.74,76.4,3,B,Pass,1
STU0690,Robert,Female,Government,Grade 5,Science,High School,46.55,6.23,62.85,57.62,73.02,10.11,7.58,73.42,7,0,5.48,67.34,66.21,35.88,62.17,62.71,54.38,67.57,2,C,Fail,1
STU0691,Michal,Female,Semi-Government,Grade 4,Arts,Graduate,0.0,8.13,73.34,78.01,52.96,64.27,4.35,51.16,1,3,2.84,71.78,58.8,46.73,75.17,80.2,65.99,88.05,3,A,Fail,0
STU0692,Tyler,Male,Semi-Government,Grade 5,Math's,High School,55.88,8.95,90.9,66.86,18.15,53.93,13.06,88.49,5,3,7.72,71.14,41.4,48.26,63.15,68.66,53.94,100.0,2,A,Pass,0
STU0693,Noah,Female,Government,Grade 5,Math's,Graduate,67.14,7.28,78.46,95.97,48.65,59.03,3.2,28.99,5,4,4.03,62.08,69.86,58.59,48.78,68.98,63.99,69.9,3,C,Pass,0
STU0694,Robert,Female,Government,Grade 1,Phys.Ed,Graduate,58.95,6.37,80.63,100.0,58.43,56.57,5.36,63.83,2,2,3.34,54.02,71.37,3.23,66.99,57.99,58.57,68.33,3,C,Fail,0
STU0695,Vivaan,Female,Government,Grade 4,Arts,High School,84.77,4.22,80.52,49.06,96.22,64.52,6.64,57.14,3,2,4.21,61.42,78.98,77.62,49.11,80.09,69.63,77.12,3,B,Pass,0
STU0696,Cal,Male,Government,Grade 5,Science,Graduate,40.96,5.43,57.71,38.02,90.32,72.62,5.2,51.91,6,1,4.43,66.3,67.38,86.6,55.77,85.19,70.28,84.76,4,B,Pass,1
STU0697,Vivaan,Male,Private,Grade 1,English,High School,82.15,7.74,76.85,47.29,50.51,50.65,0.81,100.0,7,2,3.27,90.71,59.98,74.97,69.66,84.16,65.99,70.53,3,B,Pass,1
STU0698,Zen,Male,Private,Grade 3,Math's,Graduate,52.58,6.71,85.87,72.24,94.87,55.63,4.41,99.03,5,2,4.01,100.0,92.24,62.26,53.7,64.87,74.48,89.69,4,A,Pass,0
STU0699,Mia,Male,Government,Grade 4,Math's,High School,62.46,5.66,99.11,46.19,71.94,51.25,4.77,51.18,4,3,4.06,42.51,58.01,80.41,72.61,77.08,62.5,66.34,3,C,Pass,0
STU0700,Kabir,Female,Government,Grade 5,English,High School,103.15,5.21,44.03,83.38,60.76,74.46,4.76,79.03,5,3,4.4,71.88,60.12,88.44,81.06,87.09,75.9,79.57,4,B,Pass,1
STU0701,Mason,Female,Semi-Government,Grade 5,Arts,High School,66.61,6.44,100.0,75.65,91.53,76.07,5.6,65.77,5,0,3.99,43.93,68.94,55.19,45.25,35.91,61.56,85.87,3,A,Pass,0
STU0702,Ava,Male,Government,Grade 2,Math's,High School,36.79,5.68,64.22,73.29,68.0,16.18,6.33,73.64,6,2,5.13,70.05,89.16,94.52,59.45,47.49,64.77,66.74,3,C,Pass,1
STU0703,Olivia,Female,Government,Grade 2,Science,Post Graduate,43.6,6.71,85.32,87.84,65.74,99.5,5.86,35.84,8,1,5.39,57.42,85.51,32.53,42.72,51.57,65.35,85.8,3,A,Pass,0
STU0704,Olivia,Male,Private,Grade 4,Phys.Ed,Post Graduate,39.97,5.72,75.02,29.84,50.65,74.63,16.35,18.57,4,3,8.69,40.36,83.77,69.19,65.54,69.76,60.47,54.83,3,D,Pass,1
STU0705,Mia,Female,Government,Grade 5,Science,High School,62.39,7.74,76.6,68.75,55.97,66.28,5.2,88.78,4,1,3.73,85.08,78.76,50.58,76.52,67.22,68.64,81.08,3,B,Pass,0
STU0706,Mia,Female,Government,Grade 5,Arts,High School,49.24,8.13,80.37,39.48,60.76,59.58,8.79,81.3,7,7,7.72,45.73,65.93,75.05,72.94,70.37,61.23,82.68,3,B,Pass,1
STU0707,Lucas,Female,Private,Grade 3,Math's,Graduate,0.0,7.57,62.15,42.25,23.2,85.45,8.79,30.1,3,2,5.07,82.83,56.18,45.54,39.24,63.05,54.72,82.51,2,B,Pass,1
STU0708,Vivaan,Female,Private,Grade 1,Science,Graduate,51.45,5.2,35.5,34.94,78.73,20.2,4.11,56.79,6,5,4.99,56.16,93.95,45.38,63.53,64.84,57.22,65.35,3,C,Pass,1
STU0709,Noah,Male,Private,Grade 5,Science,Post Graduate,39.63,3.09,46.58,47.9,53.89,31.62,9.0,66.05,3,1,4.9,62.95,69.39,31.85,63.7,46.34,50.95,45.68,2,D,Fail,1
STU0710,Isha,Female,Government,Grade 5,Science,Graduate,37.03,7.9,72.21,30.24,100.0,79.38,7.93,52.19,5,5,6.17,41.03,49.48,81.49,48.08,41.82,58.94,92.35,3,A,Not Attended,1
STU0711,Liam,Female,Private,Grade 4,Arts,Graduate,12.96,7.15,76.1,46.95,54.43,39.48,9.91,21.55,10,1,7.71,80.46,47.26,87.59,65.38,67.53,61.13,82.37,3,B,Pass,1
STU0712,Anaya,Female,Government,Grade 5,Arts,High School,13.82,6.43,60.53,67.97,51.67,84.39,8.06,45.33,6,2,5.82,52.48,73.03,74.5,52.56,49.12,63.21,87.95,3,A,Fail,0
STU0713,Aarav,Female,Semi-Government,Grade 3,English,Graduate,83.08,6.39,92.17,53.31,79.0,43.36,8.75,60.15,2,1,4.45,81.03,79.12,81.96,69.64,68.32,69.47,65.79,3,C,Fail,1
STU0714,Diya,Female,Private,Grade 2,Arts,Graduate,31.02,6.49,72.36,53.58,100.0,63.35,6.49,88.48,4,6,5.5,35.67,71.12,71.84,60.34,62.24,64.77,96.14,3,A,Pass,0
STU0715,Michal,Male,Private,Grade 5,Science,Graduate,57.17,5.08,53.26,85.06,45.33,98.78,0.0,100.0,4,1,1.65,61.96,71.76,59.94,63.1,63.65,68.7,64.08,3,C,Pass,1
STU0716,Damon,Female,Semi-Government,Grade 4,Phys.Ed,Graduate,36.9,3.53,64.63,41.55,36.59,49.97,5.98,61.49,7,3,5.59,63.92,57.38,49.99,53.21,70.88,52.94,47.44,2,D,Pass,1
STU0717,Mason,Female,Government,Grade 5,Science,Post Graduate,108.22,4.84,88.42,90.01,100.0,88.16,2.5,71.04,6,2,3.6,52.89,56.74,72.89,45.44,65.09,71.4,79.64,4,B,Pass,1
STU0718,Riya,Female,Government,Grade 5,Math's,Post Graduate,62.2,7.25,44.69,54.64,18.03,28.6,2.49,92.32,4,2,2.9,60.53,48.75,66.61,64.36,70.12,51.45,63.26,2,C,Pass,1
STU0719,Noah,Male,Government,Grade 1,Arts,Post Graduate,7.76,5.62,93.41,19.12,79.78,44.35,3.0,72.28,3,1,2.5,58.68,54.74,88.82,82.56,30.65,57.34,72.5,3,B,Pass,1
STU0720,Ava,Female,Government,Grade 2,Math's,High School,22.41,9.14,75.69,96.94,81.32,28.44,6.28,22.92,2,4,4.21,95.44,67.66,71.22,60.38,68.4,71.22,71.9,4,B,Pass,1
STU0721,Sophia,Female,Private,Grade 5,Math's,Graduate,71.45,3.8,72.9,68.11,65.98,57.98,4.26,48.87,6,2,4.3,34.23,56.23,45.71,68.81,73.22,58.78,57.19,3,C,Fail,0
STU0722,Robert,Male,Government,Grade 4,Phys.Ed,Graduate,13.98,6.11,95.9,64.57,83.71,71.76,6.68,69.82,2,2,3.87,59.94,79.37,52.52,62.04,100.0,71.74,76.33,4,B,Pass,0
STU0723,Sara,Female,Government,Grade 4,Arts,Graduate,16.32,8.07,77.84,76.5,48.29,47.19,11.39,100.0,2,1,5.51,66.86,79.24,72.02,55.48,57.11,62.84,77.17,3,B,Pass,0
STU0724,Zen,Female,Government,Grade 4,Science,High School,43.91,10.0,84.17,54.84,55.16,40.81,3.64,63.36,9,2,5.11,59.79,38.33,71.87,62.82,53.42,54.63,83.06,2,B,Fail,1
STU0725,Ava,Female,Private,Grade 3,English,High School,17.58,7.95,83.74,66.93,48.77,80.24,2.83,84.66,1,1,1.73,70.68,69.03,50.51,74.36,65.22,65.72,87.58,3,A,Pass,1
STU0726,Shawn,Male,Government,Grade 3,Science,Graduate,7.87,4.56,58.21,45.21,49.15,63.97,1.9,84.7,1,2,1.61,55.46,72.38,74.62,36.54,59.3,57.08,71.0,3,B,Fail,1
STU0727,Kabir,Female,Government,Grade 2,Phys.Ed,Graduate,13.22,7.62,66.21,31.23,53.53,69.88,4.31,40.24,3,4,3.77,50.78,79.85,73.62,54.13,74.53,60.94,65.75,3,C,Pass,1
STU0728,Liam,Female,Government,Grade 2,Phys.Ed,Post Graduate,40.62,5.57,85.55,79.69,78.11,75.45,8.28,69.16,1,2,4.16,57.46,54.91,67.07,67.72,65.34,68.22,71.4,3,B,Pass,0
STU0729,Olivia,Female,Semi-Government,Grade 5,Phys.Ed,High School,27.61,6.31,84.02,23.4,68.14,46.9,7.72,85.18,4,1,4.74,82.17,57.41,77.18,76.06,51.26,60.32,65.39,3,C,Pass,1
STU0730,Riya,Male,Government,Grade 5,Science,Graduate,52.31,8.22,62.04,77.88,37.51,53.98,11.07,72.39,2,1,5.38,83.46,65.03,98.44,52.99,54.9,65.52,70.94,3,B,Fail,0
STU0731,Sophia,Female,Private,Grade 1,Math's,Post Graduate,89.58,7.13,58.24,30.09,34.78,57.93,12.38,66.98,8,2,8.25,88.28,67.42,59.5,56.46,60.05,56.81,73.28,3,B,Pass,1
STU0732,Isha,Female,Private,Grade 3,Math's,Graduate,79.54,4.1,76.07,94.62,59.88,43.87,5.76,90.83,5,1,4.3,87.42,64.54,46.15,44.65,65.24,63.3,67.11,3,C,Pass,1
STU0733,Olivia,Male,Government,Grade 5,Science,High School,71.15,7.77,68.44,46.9,37.58,79.63,6.05,71.06,6,3,5.27,30.28,62.45,78.16,53.6,77.62,58.28,84.76,3,B,Fail,0
STU0734,Mia,Male,Semi-Government,Grade 4,English,High School,33.34,4.48,64.38,72.02,68.06,96.14,3.88,18.31,7,1,4.25,64.99,67.75,63.16,42.24,50.28,65.58,71.67,3,B,Pass,0
STU0735,Liam,Male,Government,Grade 1,Math's,High School,6.57,5.19,83.62,59.59,80.68,39.11,7.73,79.12,5,2,5.34,59.96,63.23,50.11,60.03,42.85,56.94,78.62,3,B,Pass,1
STU0736,Liam,Female,Semi-Government,Grade 3,Math's,High School,45.41,3.74,98.61,77.07,58.21,68.53,0.76,20.24,4,1,1.95,24.12,41.24,53.69,68.92,88.78,60.07,68.87,3,C,Pass,1
STU0737,Tyler,Female,Private,Grade 2,Phys.Ed,Post Graduate,66.89,7.39,59.96,80.53,100.0,40.59,1.27,70.21,5,5,3.51,49.16,52.63,55.2,55.1,50.15,60.42,97.41,3,A,Not Attended,1
STU0738,Jack,Female,Private,Grade 1,Phys.Ed,Graduate,69.95,5.1,82.88,66.69,93.92,60.79,2.43,65.38,3,3,2.77,82.11,69.51,69.24,67.58,47.48,69.67,74.78,3,B,Pass,1
STU0739,Diya,Male,Private,Grade 4,Phys.Ed,High School,72.29,7.51,82.54,51.5,45.63,41.55,1.66,21.46,3,1,1.96,39.28,71.38,55.3,61.73,50.41,52.1,69.93,2,C,Pass,1
STU0740,Liam,Female,Private,Grade 1,Phys.Ed,Graduate,57.67,8.23,50.53,72.0,62.05,87.81,4.35,40.74,6,1,4.09,72.59,85.89,58.51,70.71,64.75,71.79,85.89,4,A,Not Attended,1
STU0741,Vivaan,Female,Government,Grade 2,Science,Graduate,60.32,9.05,68.55,58.96,52.7,67.01,4.49,54.59,7,4,5.25,38.15,45.69,71.28,76.51,58.52,58.6,81.7,3,B,Pass,0
STU0742,Lucas,Male,Private,Grade 3,Math's,High School,81.14,7.87,81.09,75.86,50.58,44.37,9.01,47.57,6,2,6.2,83.72,62.09,61.41,55.88,74.29,63.52,81.79,3,B,Pass,1
STU0743,Aditya,Male,Private,Grade 5,Phys.Ed,High School,30.98,5.85,98.54,64.08,51.4,54.92,3.86,87.55,2,4,3.24,60.98,90.82,54.15,69.59,65.67,63.95,78.06,3,B,Pass,0
STU0744,Noah,Female,Semi-Government,Grade 3,English,Graduate,53.57,10.0,61.05,23.69,50.04,41.03,2.95,87.78,10,1,4.93,71.17,50.14,31.69,61.76,35.86,45.67,68.63,2,C,Not Attended,1
STU0745,Sara,Male,Government,Grade 3,English,Post Graduate,31.33,5.18,44.4,75.71,32.55,54.99,7.11,100.0,4,3,4.99,41.6,55.77,95.23,73.03,63.01,61.49,69.14,3,C,Fail,1
STU0746,Olivia,Female,Government,Grade 2,Phys.Ed,High School,44.84,6.43,70.99,71.22,26.64,35.19,2.18,81.11,3,2,2.42,74.72,64.92,56.61,43.85,84.72,57.23,64.36,3,C,Pass,1
STU0747,Sophia,Female,Government,Grade 3,Math's,High School,46.42,9.82,91.78,36.77,96.01,61.02,4.05,59.24,7,1,4.32,68.58,67.89,68.98,52.71,78.68,66.33,89.05,3,A,Pass,1
STU0748,Lucas,Female,Private,Grade 1,Arts,High School,74.0,8.37,63.63,11.5,76.52,59.74,7.25,67.32,1,5,4.5,36.66,57.92,79.4,60.2,45.0,53.37,71.23,2,B,Pass,1
STU0749,Emma,Male,Private,Grade 5,Phys.Ed,High School,36.41,6.81,49.67,90.72,63.18,69.13,7.23,76.02,5,1,4.89,57.65,45.53,59.91,63.7,92.58,67.8,88.29,3,A,Not Attended,1
STU0750,Aarav,Female,Government,Grade 1,Science,High School,29.15,5.65,60.03,53.43,77.25,14.22,11.18,61.1,8,3,8.02,46.79,55.87,54.58,56.93,65.26,53.04,75.02,2,B,Pass,1
STU0751,Kabir,Male,Semi-Government,Grade 1,Science,Graduate,28.9,10.0,74.12,25.24,13.35,76.06,6.57,100.0,3,2,4.18,63.77,62.17,22.39,78.29,88.59,53.73,87.35,2,A,Pass,1
STU0752,Kabir,Female,Semi-Government,Grade 5,Math's,High School,28.49,5.64,100.0,62.36,42.09,52.43,1.19,100.0,4,2,2.38,74.05,42.95,81.95,50.15,45.35,56.42,74.56,3,B,Pass,1
STU0753,Mia,Female,Government,Grade 4,Phys.Ed,Graduate,55.66,4.56,55.72,79.83,74.82,88.51,3.27,73.12,3,3,3.11,52.85,65.26,72.57,41.15,80.75,69.47,67.49,3,C,Not Attended,1
STU0754,Cal,Male,Semi-Government,Grade 5,Math's,High School,35.09,5.29,81.96,94.56,93.05,49.53,5.27,36.44,3,2,3.66,69.78,73.34,78.32,37.38,81.04,72.12,82.1,4,B,Pass,0
STU0755,Meera,Male,Private,Grade 3,Phys.Ed,High School,69.7,7.26,98.6,85.18,48.03,79.78,12.1,100.0,4,0,6.24,37.03,84.8,54.9,76.5,43.3,63.69,100.0,3,A,Pass,0
STU0756,Kabir,Male,Private,Grade 4,Science,Graduate,56.96,7.16,75.11,44.15,56.58,100.0,16.69,100.0,4,1,8.33,39.44,70.11,78.11,71.98,62.04,65.3,90.22,3,A,Fail,1
STU0757,Ethan,Female,Government,Grade 2,English,High School,41.81,5.74,82.0,56.54,52.72,95.82,8.6,25.64,2,0,4.14,69.74,70.11,85.81,75.66,43.58,68.75,76.09,3,B,Pass,0
STU0758,Mia,Male,Private,Grade 3,Arts,Post Graduate,42.88,3.36,46.91,88.0,77.55,71.58,10.7,80.7,6,6,7.88,32.41,56.04,61.09,60.49,61.6,63.6,84.77,3,B,Pass,1
STU0759,Noah,Female,Private,Grade 4,Math's,High School,13.21,4.54,55.0,51.69,39.95,15.35,1.46,81.42,2,4,2.28,53.88,62.81,83.71,58.82,63.77,53.75,50.02,2,D,Not Attended,1
STU0760,Aditya,Female,Government,Grade 2,Phys.Ed,Graduate,37.43,5.95,50.42,83.49,46.97,34.91,10.8,32.34,3,2,5.87,51.51,58.97,47.15,53.19,58.11,54.29,71.21,2,B,Not Attended,1
STU0761,Ethan,Male,Government,Grade 4,Phys.Ed,Graduate,46.77,4.0,64.88,50.23,48.19,42.52,6.06,48.72,4,1,4.07,51.99,71.83,68.28,59.0,71.3,57.92,56.61,3,C,Pass,1
STU0762,Mason,Male,Government,Grade 1,English,Graduate,72.34,7.8,58.51,65.38,59.31,63.86,5.77,46.37,3,4,4.36,48.8,54.8,87.54,78.23,64.96,65.36,74.74,3,B,Fail,1
STU0763,Robert,Female,Semi-Government,Grade 1,Math's,Graduate,63.82,6.04,81.87,29.72,75.22,40.64,0.89,61.29,2,3,1.81,61.53,54.97,57.05,64.75,51.06,54.37,64.98,2,C,Pass,1
STU0764,Aarav,Male,Government,Grade 5,Science,Post Graduate,71.33,6.42,84.35,79.08,60.81,64.59,0.0,73.55,3,3,1.8,52.85,75.96,62.24,58.79,72.66,65.87,70.98,3,B,Pass,1
STU0765,Anaya,Male,Semi-Government,Grade 2,Math's,Post Graduate,57.2,3.27,76.26,44.12,100.0,53.44,3.16,86.32,4,4,3.66,59.0,89.93,44.45,63.94,50.75,63.2,67.6,3,C,Pass,1
STU0766,Tyler,Female,Semi-Government,Grade 2,Arts,Graduate,31.28,5.89,68.98,58.12,78.64,65.69,0.88,79.21,5,2,2.6,55.56,58.59,70.46,70.44,53.1,63.83,69.64,3,C,Fail,1
STU0767,Mia,Female,Private,Grade 3,Math's,Graduate,55.79,9.89,100.0,46.31,86.84,71.12,12.62,63.43,6,2,7.65,73.81,68.97,65.21,60.7,44.71,64.71,100.0,3,A,Pass,0
STU0768,Sara,Female,Government,Grade 1,Math's,Graduate,16.01,6.67,82.47,58.76,89.21,61.19,10.99,62.08,2,2,5.6,31.96,80.19,66.94,64.31,65.69,64.78,81.91,3,B,Pass,0
STU0769,Noah,Male,Private,Grade 1,Science,High School,51.24,4.11,81.45,51.77,76.49,86.73,0.0,71.12,9,0,3.15,73.75,42.32,61.98,63.96,66.45,65.43,71.73,3,B,Pass,1
